10,02,00,00,cc,20,40,20,5a,20,90,20,78,20,4c,20,3a,1f,da,1f,c6,1f,ce,1f,d9,20,13,20,11,20,2c,20,51,20,11,1f,f3,20,0c,20,06,20,0a,20,05,1f,f3,1f,b2,1f,10,1e,a0,1e,18,1d,9e,1d,7a,1d,ad,1e,5a,1f,87,20,fd,22,cb,24,54,25,b4,26,d6,27,13,26,d1,25,d4,EOP
10,02,00,00,cd,24,18,21,c6,1f,0a,1c,9a,1a,50,18,48,17,2a,17,1a,17,d9,18,e2,1a,45,1b,bc,1d,1d,1e,6e,1f,ac,20,bc,21,b3,22,66,23,1e,23,d0,24,3a,24,ce,25,36,25,d4,26,12,26,2f,25,7c,24,57,22,5f,1f,b5,1c,e4,1a,0e,17,a0,15,f3,15,82,16,2a,17,e9,1a,f1,EOP
10,02,00,00,ce,1e,84,21,fb,25,5c,27,ae,28,d6,28,e7,27,c9,26,10,23,66,20,af,1e,60,1c,c4,1b,df,1b,b5,1b,af,1c,b6,1d,ea,1f,0e,20,0b,21,10,21,e3,22,1e,22,1e,21,ad,20,f5,20,43,1f,ac,1f,2c,1e,ea,1e,80,1e,75,1e,85,1e,a9,1f,1d,1f,7b,1f,af,1f,c7,1f,d3,EOP
10,02,00,00,cf,1f,e6,20,04,20,3f,20,99,20,b3,20,c2,20,9b,20,c5,20,93,20,32,1f,fb,1f,9d,1f,62,1f,2f,1e,ec,1e,bd,1e,be,1e,d1,1e,f4,1f,02,1f,31,1f,62,1f,96,1f,c2,1f,e6,1f,e2,1f,d8,1f,95,1f,8b,1f,68,1f,9d,1f,83,1f,8a,1f,a8,1f,8b,1f,a1,1f,b5,1f,e8,EOP
10,02,00,00,d0,1f,e7,1f,d5,1f,aa,1f,a2,1f,aa,1f,97,1f,b6,1f,d2,1f,f9,20,01,20,28,20,04,1f,e0,20,49,20,6b,20,6b,20,62,20,51,20,55,20,51,20,5a,20,21,20,12,20,24,20,03,1f,dc,1f,d9,1f,a2,1f,8b,1f,85,1f,78,1f,96,1f,b8,1f,c0,1f,9d,1f,75,1f,86,1f,bf,EOP
10,02,00,00,d1,1f,e3,20,03,20,18,1f,e9,1f,ec,1f,e3,1f,de,1f,a6,1f,8c,1f,76,1f,4c,1f,25,1f,69,1f,84,1f,95,1f,b7,1f,ea,20,27,20,48,20,63,20,88,20,9d,20,ab,20,a7,20,a1,20,8f,20,a3,20,58,20,2c,1f,d5,1f,99,1f,75,1f,55,1f,2b,1f,40,1f,3b,1f,2f,1f,66,EOP
10,02,00,00,d2,1f,7a,1f,54,1f,56,1f,5d,1f,6e,1f,aa,1f,ce,1f,dd,1f,f2,1f,e0,20,08,20,38,20,59,20,83,20,b8,20,8d,20,97,20,80,20,7e,20,95,20,58,20,1d,1f,ed,1f,d4,1f,9d,1f,82,1f,99,1f,99,1f,66,1f,30,1f,38,1f,32,1f,1b,1f,2b,1f,53,1f,52,1f,3b,1f,1f,EOP
10,02,00,00,d3,1f,43,1f,85,1f,d5,1f,e7,20,0d,20,34,20,6f,20,80,20,ae,20,b2,20,a6,20,b3,20,9e,20,4e,20,2c,20,0a,1f,f4,1f,f3,1f,cf,1f,b8,1f,cd,1f,df,1f,d8,1f,e7,20,2b,20,33,20,36,20,68,20,8e,20,75,20,5d,20,4c,20,3a,20,1c,20,1e,20,1e,20,08,20,1f,EOP
10,02,00,00,d4,1f,d7,1f,c5,1f,b1,1f,9e,1f,82,1f,73,1f,42,1f,59,1f,5c,1f,66,1f,86,1f,97,1f,b4,1f,bd,1f,c6,1f,b6,1f,b0,1f,da,1f,f6,20,3b,20,24,20,29,20,26,20,0f,1f,d8,1f,b4,1f,c5,1f,ed,20,06,20,1f,20,25,20,02,20,1d,20,02,20,25,20,72,20,7e,20,64,EOP
10,02,00,00,d5,20,34,20,27,20,0b,1f,ea,20,06,20,3c,20,40,20,1a,20,21,20,39,20,36,20,35,20,1a,20,2a,20,37,20,58,20,18,1f,ed,20,4c,20,16,20,16,20,00,1f,eb,1f,d2,1f,9e,1f,86,1f,95,1f,9a,1f,7f,1f,91,1f,90,1f,a2,1f,97,1f,68,1f,46,1f,80,1f,c3,20,13,EOP
10,02,00,00,d6,20,36,20,78,20,86,20,a7,20,d5,20,e9,20,e9,20,ce,20,c5,20,a4,20,87,20,75,20,61,20,1f,20,0b,1f,e4,1f,87,1f,5a,1f,4b,1f,28,1f,26,1f,36,1f,28,1f,22,1f,96,1f,cb,1f,f3,1f,d0,20,10,1f,fd,1f,d7,1f,f9,20,0c,1f,da,1f,e0,1f,d1,1f,a9,1f,97,EOP
10,02,00,00,d7,1f,a8,1f,a7,1f,93,1f,d6,20,18,20,09,1f,e4,20,05,20,13,20,38,20,12,20,1d,1f,fe,1f,fc,20,37,20,21,1f,eb,1f,e3,1f,c1,1f,cb,1f,8f,1f,89,1f,7d,1f,9e,1f,d6,20,07,1f,f8,20,14,20,3e,20,5b,20,76,20,8b,20,c1,20,fc,21,03,20,f1,20,d9,20,e4,EOP
10,02,00,00,d8,20,d0,20,7d,20,35,1f,f3,1f,b6,1f,b7,1f,7c,1f,69,1f,6b,1f,75,1f,5b,1f,52,1f,3e,1f,66,1f,aa,20,1b,20,59,20,7f,20,ba,20,cd,20,fc,21,12,21,0c,20,c2,20,78,20,17,1f,ef,1f,9e,1f,6b,1f,31,1f,16,1e,e9,1e,eb,1f,11,1f,0e,1f,66,1f,8c,1f,b5,EOP
10,02,00,00,d9,20,2c,20,87,20,a6,20,a3,20,82,20,7e,20,7f,20,35,1f,f0,1f,ac,1f,a0,1f,85,1f,62,1f,2f,1f,49,1f,22,1f,42,1f,7f,1f,6b,1f,80,1f,d8,20,36,20,88,20,df,21,14,21,71,21,c5,22,06,21,e6,21,c2,21,62,20,ed,20,78,1f,d8,1f,2e,1e,a1,1e,4d,1e,1a,EOP
10,02,00,00,da,1d,d1,1d,92,1d,ba,1e,0e,1e,7c,1e,e9,1f,4f,1f,db,20,58,20,b3,21,0d,21,1a,21,2d,21,1f,21,0f,21,13,20,e3,20,9f,20,75,20,62,1f,f7,1f,dd,1f,a1,1f,9e,1f,7e,1f,64,1f,43,1f,68,1f,68,1f,6e,1f,8d,1f,b1,1f,c5,1f,d6,1f,f7,20,1a,20,64,20,71,EOP
10,02,00,00,db,20,7d,20,9a,20,8b,20,7f,20,52,20,26,1f,f3,1f,dc,1f,e8,1f,d1,1f,e1,1f,e3,1f,f2,1f,e3,20,0d,1f,f4,1f,f2,1f,d5,1f,f7,20,11,20,03,20,25,20,4a,20,63,20,5e,20,90,20,9f,20,7b,20,7a,20,54,20,4f,20,40,20,1c,20,35,20,0c,1f,db,1f,dd,1f,da,EOP
10,02,00,00,dc,1f,e7,20,01,20,29,20,44,20,4f,20,78,20,9a,20,8f,20,69,20,67,20,4c,20,23,20,3a,20,4c,20,63,20,48,20,4f,20,4a,20,30,20,12,1f,e4,1f,c2,1f,78,1f,48,1f,48,1f,41,1f,67,1f,59,1f,8a,1f,c3,1f,a3,1f,c0,1f,cc,1f,d2,1f,b9,1f,c5,1f,f4,1f,f9,EOP
10,02,00,00,dd,1f,c4,1f,cb,1f,a1,1f,60,1f,57,1f,56,1f,5e,1f,ba,1f,e9,20,01,20,0a,20,3b,20,3a,20,44,20,39,20,3b,20,49,20,5f,20,26,20,21,20,47,20,38,20,19,20,2e,20,26,20,34,20,07,20,12,20,32,20,66,20,9e,20,c0,21,15,21,0f,20,d5,20,af,20,7b,20,4a,EOP
10,02,00,00,de,1f,e9,1f,f9,1f,e1,1f,f5,1f,d7,1f,ed,20,04,20,33,20,11,1f,d9,1f,d3,1f,af,1f,98,1f,c4,1f,d2,1f,f2,1f,c1,1f,e6,20,03,1f,fa,1f,fd,1f,f2,1f,d3,1f,b3,1f,b8,1f,c4,1f,b6,1f,e2,1f,d2,20,12,20,09,1f,fc,20,19,20,13,1f,e6,20,00,20,2f,20,48,EOP
10,02,00,00,df,20,4a,20,4e,20,71,20,b7,20,e0,21,04,20,e7,20,cd,20,ce,20,a6,20,98,20,40,20,15,1f,f6,20,3f,20,60,20,3c,20,4d,20,66,20,49,20,46,20,1b,20,07,1f,f6,1f,c2,1f,94,1f,99,1f,88,1f,77,1f,55,1f,3e,1f,26,1f,4e,1f,a9,1f,e5,20,10,20,27,20,1c,EOP
10,02,00,00,e0,20,0e,20,04,20,14,20,24,20,42,20,30,20,4c,20,3e,20,23,20,36,20,5d,20,70,20,48,20,16,20,32,20,21,20,09,1f,d5,1f,f7,20,0f,20,22,20,28,20,21,20,1e,20,2f,20,1a,20,29,20,20,20,16,1f,ad,1f,95,1f,66,1f,74,1f,85,1f,97,1f,8e,1f,8f,1f,9c,EOP
10,02,00,00,e1,1f,a2,1f,d0,20,28,20,3a,20,0d,20,2d,20,63,20,7c,20,91,20,b2,20,e8,20,ce,20,d9,20,fd,20,ef,20,c7,20,88,20,5c,20,6d,20,3a,20,0a,1f,ed,1f,d7,1f,c0,1f,c7,1f,a0,1f,b6,1f,f6,1f,f8,20,09,1f,fb,1f,b3,1f,7b,1f,2d,1e,fa,1e,9d,1e,cb,1f,3c,EOP
10,02,00,00,e2,20,16,20,ca,21,af,22,99,23,c8,24,b9,25,57,25,28,24,68,23,5b,22,18,20,5b,1e,b1,1d,0f,1b,dc,1a,dd,1a,33,1a,53,1a,a9,1b,24,1c,3a,1d,93,1f,05,20,2b,21,99,22,fd,24,5c,25,5f,26,39,26,98,26,5f,24,f0,23,1b,20,9e,1d,f4,1b,6f,19,64,18,13,EOP
10,02,00,00,e3,18,04,18,e8,1a,e6,1d,a1,20,be,23,5b,25,5e,26,75,26,54,25,ec,24,de,23,71,22,02,20,c2,1f,ef,1f,87,1f,6d,1f,59,1f,51,1f,2c,1e,db,1e,57,1e,48,1e,49,1e,61,1e,fa,1f,9c,20,90,21,8e,22,87,23,3d,23,ae,23,b1,23,6a,22,d6,21,e9,20,d6,1f,d8,EOP
10,02,00,00,e4,1f,1e,1e,6e,1d,e4,1d,bc,1d,cd,1e,09,1e,42,1e,f4,1f,85,20,23,20,b9,21,1a,21,4a,21,6b,21,58,21,39,20,fc,20,cd,20,97,20,6f,20,6f,20,98,20,95,20,df,21,10,21,3a,21,57,21,8c,21,96,21,7f,21,59,20,e7,20,66,1f,cb,1f,57,1f,07,1e,d5,1e,fb,EOP
10,02,00,00,e5,1f,02,1f,3f,1f,85,20,12,20,67,20,b9,20,eb,21,31,21,32,21,4c,21,6f,21,70,21,1e,21,25,20,e6,20,e8,20,b8,20,ab,20,96,20,7a,20,8c,20,1d,20,02,20,1c,20,07,1f,e4,1f,c3,1f,a8,1f,6a,1f,61,1f,59,1f,4b,1f,6a,1f,74,1f,6f,1f,64,1f,95,1f,e8,EOP
10,02,00,00,e6,20,05,20,3d,20,93,21,05,21,27,21,0d,21,33,21,4e,21,33,21,40,21,2f,21,1d,21,14,20,f0,20,fa,20,e2,20,e4,20,e7,20,e8,20,d7,20,cf,20,e0,20,b7,20,6f,20,44,20,3a,20,2a,20,0a,1f,bd,1f,b9,1f,9e,1f,b9,1f,ac,1f,b5,1f,d1,1f,ea,20,03,20,2e,EOP
10,02,00,00,e7,20,4c,20,97,20,9e,20,8c,20,89,20,69,20,33,20,19,1f,d2,1f,a9,1f,9d,1f,b8,1f,8e,1f,a4,1f,d6,1f,f0,1f,ff,20,53,20,62,20,6c,20,8b,20,c9,20,fd,21,38,21,4f,21,5b,21,7c,21,44,21,5d,21,79,21,46,21,52,20,eb,20,de,20,ee,21,11,21,06,20,f1,EOP
10,02,00,00,e8,20,dd,20,f0,20,c6,20,e8,20,fe,21,23,21,09,20,ed,20,cf,20,89,20,92,20,30,20,07,1f,ce,1f,c2,1f,cc,1f,cb,1f,78,1f,5d,1f,63,1f,63,1f,74,1f,c7,20,06,20,5a,20,65,20,54,20,54,20,7a,20,99,20,b7,20,f7,20,d6,20,af,20,a1,20,95,20,83,20,7a,EOP
10,02,00,00,e9,20,58,20,62,20,6d,20,4c,20,67,20,a3,21,01,21,23,21,30,21,34,21,4d,21,74,21,57,21,63,21,62,21,4e,21,79,21,70,21,64,21,3b,21,12,21,38,21,11,20,e6,20,e3,20,e1,20,dd,20,da,20,e2,20,f5,20,ec,20,cc,20,9a,20,63,20,43,20,3e,20,11,1f,db,EOP
10,02,00,00,ea,1f,ca,1f,bb,1f,c0,1f,e9,1f,f5,20,44,20,84,20,80,20,ea,21,2a,21,41,21,7e,21,a6,21,85,21,59,21,6f,21,53,21,0a,20,bd,20,74,20,4c,20,2d,20,19,1f,ff,20,06,20,1e,20,0d,20,17,20,58,20,90,20,9c,20,ce,20,f6,21,50,21,6e,21,95,21,a6,21,95,EOP
10,02,00,00,eb,21,6a,21,83,21,1e,20,e9,20,b8,20,b8,20,b5,20,d3,20,cf,20,bc,20,d7,20,be,20,c5,20,9a,20,84,20,a0,20,c8,20,9e,20,5d,20,2d,1f,f1,20,00,1f,e4,1f,d8,1f,c9,1f,cb,1f,d9,1f,d6,1f,ef,20,37,20,69,20,97,20,a8,21,04,21,39,21,47,21,55,21,61,EOP
10,02,00,00,ec,21,2a,21,28,21,34,21,5c,21,14,20,e6,20,d7,20,df,20,fd,20,e5,20,d1,20,dd,20,e6,20,bf,20,8a,20,47,20,32,1f,fe,1f,f9,1f,e1,1f,e5,1f,e6,1f,e5,1f,fa,20,13,20,49,20,46,20,61,20,35,20,54,20,6a,20,7b,20,72,20,7b,20,cc,21,0d,21,22,21,4c,EOP
10,02,00,00,ed,21,80,21,67,21,55,21,24,21,1c,21,1c,21,3c,21,05,20,d8,20,84,20,6d,20,49,20,36,20,40,20,11,20,19,20,41,20,56,20,69,20,68,20,b0,20,b9,20,d0,20,d4,20,d2,21,06,21,13,21,17,20,e3,20,be,20,36,1f,a5,1f,5e,1e,f4,1e,88,1e,49,1e,12,1e,2e,EOP
10,02,00,00,ee,1e,8b,1e,ec,1f,7e,1f,e3,20,40,20,8f,20,f4,21,58,21,91,21,de,21,da,21,cc,21,bb,21,af,21,be,21,b1,21,e0,21,fa,21,e1,21,c3,21,99,21,90,21,8d,21,3f,21,26,20,b2,20,9e,20,63,20,23,20,0b,1f,f1,1f,a2,1f,9e,1f,84,1f,77,1f,86,1f,9c,1f,ba,EOP
10,02,00,00,ef,1f,e6,20,0e,20,33,20,5e,20,a9,20,bb,20,cf,20,f5,21,22,21,3e,21,83,21,4f,21,49,21,23,20,d3,20,9c,20,c5,20,82,20,4e,20,2e,1f,ed,20,09,20,48,20,51,20,53,20,7a,20,87,20,62,20,21,20,2a,20,64,20,5f,20,73,20,6b,20,80,20,4a,20,4e,20,66,EOP
10,02,00,00,f0,20,8b,20,a5,20,b0,20,ca,20,fd,20,c8,20,bd,20,ce,20,b9,20,df,20,c4,20,a2,20,a8,20,b8,20,a0,20,51,20,29,20,17,1f,dc,1f,96,1f,84,1f,91,1f,ad,1f,f9,1f,df,20,12,20,57,20,dd,21,26,21,2d,21,2e,21,45,21,4e,21,6a,21,81,21,7f,21,6a,21,36,EOP
10,02,00,00,f1,21,01,20,eb,20,c1,20,bd,20,bd,20,b5,20,b8,20,70,20,92,20,95,20,52,20,70,20,83,20,95,20,6e,20,44,20,65,20,62,20,0a,1f,ef,20,0a,20,18,20,21,20,30,20,0a,1f,fd,1f,f9,20,00,20,12,20,0c,1f,f4,20,07,20,00,20,1d,20,20,20,39,20,3d,20,5e,EOP
10,02,00,00,f2,20,51,20,3f,20,14,20,05,1f,f8,1f,d9,1f,c9,1f,ac,1f,c0,1f,95,1f,9d,1f,f1,20,01,20,2c,20,2e,20,33,20,6f,20,a8,20,d5,20,a8,20,8b,20,ad,20,9c,20,74,20,66,20,3a,20,32,1f,eb,1f,f2,1f,e1,20,13,1f,da,20,07,20,21,20,30,20,29,20,7c,20,90,EOP
10,02,00,00,f3,20,a1,20,c2,21,00,20,f2,21,10,21,05,20,ca,20,c0,20,d1,20,a6,20,93,20,6a,20,40,20,33,20,21,1f,f0,1f,b3,1f,c6,1f,e8,1f,e1,1f,fb,20,0c,1f,e9,20,21,20,29,20,13,20,3f,20,72,20,98,20,db,21,14,21,0f,21,01,21,2d,21,35,21,1e,20,f3,20,93,EOP
10,02,00,00,f4,20,3f,1f,d9,1f,8c,1f,42,1f,0c,1e,dc,1e,af,1e,a8,1e,f1,1f,22,1f,8d,1f,ca,20,0a,20,2d,20,67,20,81,20,a4,20,cf,20,d9,20,e7,20,f5,21,1e,20,f9,20,ec,20,b5,20,9f,20,88,20,68,20,31,20,14,1f,f7,20,07,20,17,1f,fa,20,1a,20,31,20,26,20,34,EOP
10,02,00,00,f5,20,29,20,03,20,05,1f,f0,1f,e2,1f,fa,1f,ec,1f,dc,1f,ee,1f,fc,1f,c6,1f,c9,1f,d3,1f,b2,20,05,20,0f,20,26,20,30,20,37,20,59,20,75,20,8e,20,8a,20,95,20,ad,20,c0,20,c2,21,01,21,03,20,e5,20,cd,20,81,20,8c,20,4f,20,3d,20,46,20,26,20,19,EOP
10,02,00,00,f6,1f,e4,1f,d6,20,0c,20,03,1f,fa,20,00,1f,d9,1f,af,1f,5f,1f,3f,1f,42,1f,28,1f,23,1f,2c,1f,50,1f,81,1f,8a,1f,bd,1f,e2,1f,fd,20,38,20,73,20,ad,20,d4,20,af,20,a8,20,67,20,56,20,42,20,6f,20,62,20,45,20,0e,20,19,1f,f3,1f,d9,1f,d9,1f,f0,EOP
10,02,00,00,f7,1f,d1,1f,8d,1f,7b,1f,69,1f,56,1f,32,1f,09,1e,df,1f,09,1f,55,20,16,20,bd,21,9e,22,6e,22,fd,23,65,23,87,23,12,22,66,21,af,20,c8,20,23,1f,68,1e,9e,1e,53,1e,07,1e,1e,1e,56,1e,62,1e,5f,1e,64,1e,e4,1f,79,20,56,21,49,22,5f,22,fd,23,05,EOP
10,02,00,00,f8,22,7b,21,77,20,37,1e,ca,1d,43,1c,2c,1b,32,1a,c1,1b,19,1c,51,1e,16,1f,86,20,d0,22,0c,22,cf,23,4a,23,b7,23,cd,23,a9,23,44,22,9a,22,1e,21,52,20,94,1f,f4,1f,58,1e,f3,1e,95,1e,82,1e,86,1e,cd,1f,35,1f,ae,20,4b,20,61,20,38,20,2b,20,5a,EOP
10,02,00,00,f9,20,2a,20,2b,1f,e5,1f,9c,1f,79,1f,67,1f,49,1f,2b,1e,f6,1e,f4,1e,c5,1e,f5,1f,49,1f,df,20,3d,20,97,20,fa,21,49,21,75,21,6b,21,97,21,8f,21,70,21,6a,21,1c,20,ce,20,43,1f,e6,1f,bc,1f,77,1f,42,1f,0e,1e,9b,1e,8a,1e,5c,1e,5c,1e,66,1e,69,EOP
10,02,00,00,fa,1e,84,1e,b1,1e,cb,1e,e9,1f,2f,1f,e2,20,1e,20,3b,20,39,20,60,20,84,20,a6,20,c2,20,a4,20,c8,20,cf,20,a7,20,c4,20,e0,20,c1,20,71,20,23,1f,f1,1f,d8,1f,ff,1f,e7,1f,d1,1f,dc,20,31,20,1c,20,1e,20,30,20,06,20,08,20,19,20,5a,20,50,20,39,EOP
10,02,00,00,fb,20,22,20,17,20,1a,20,08,1f,e8,1f,97,1f,5c,1f,50,1f,54,1f,42,1f,1c,1f,53,1f,4f,1f,62,1f,a1,1f,9b,1f,a1,1f,d7,20,1c,20,23,20,21,20,03,20,0d,1f,d7,1f,fd,1f,bf,1f,af,1f,a2,1f,d7,20,21,20,0d,20,0c,20,2f,20,1d,20,34,20,41,20,65,20,78,EOP
10,02,00,00,fc,20,87,20,b3,20,ca,20,9c,20,93,20,2b,1f,ea,1f,b3,1f,68,1f,2c,1e,cb,1e,ac,1e,ac,1e,4b,1e,3a,1e,66,1e,67,1e,c9,1f,19,1f,7c,1f,f3,20,8f,21,07,21,60,21,b6,21,f7,21,f8,22,06,21,f4,21,8f,21,5c,20,f9,20,b5,20,1f,1f,c5,1f,5f,1f,0a,1e,a7,EOP
10,02,00,00,fd,1e,67,1e,5a,1e,5d,1e,80,1e,b5,1e,df,1e,e4,1e,f9,1f,2a,1f,4a,1f,6a,1f,40,1f,8f,1f,98,1f,e1,1f,e9,1f,fc,1f,fd,1f,ef,20,01,1f,f6,20,02,20,4c,20,40,20,68,20,18,20,24,20,22,20,02,1f,cc,1f,ce,1f,9f,1f,97,1f,56,1f,5d,1f,53,1f,5e,1f,b1,EOP
10,02,00,00,fe,1f,d2,1f,f8,1f,df,1f,c1,1f,8c,1f,ba,1f,9a,1f,d3,20,0c,1f,dd,1f,d8,1f,ec,20,61,20,55,20,5d,20,79,20,5b,20,3f,1f,f4,1f,dc,20,06,20,05,1f,f1,1f,f6,1f,8d,1f,67,1f,4c,1f,4e,1f,15,1f,58,1f,6c,1f,72,1f,7b,1f,a3,1f,e3,1f,e8,1f,c5,1f,9f,EOP
10,02,00,00,ff,1f,a1,1f,94,1f,7c,1f,7c,1f,78,1f,8b,1f,d1,20,0a,20,2b,20,22,20,81,20,c8,20,fb,21,00,20,f6,21,0d,20,9b,20,6f,20,6b,20,68,20,66,20,4e,20,5e,20,8f,20,a4,20,8d,20,6c,20,54,20,57,20,40,20,16,1f,db,1f,bc,1f,9e,1f,99,1f,8b,1f,71,1f,50,EOP
10,02,00,00,00,1f,61,1f,38,1f,0a,1e,f5,1e,ff,1f,33,1f,1b,1f,17,1f,0e,1f,4e,1f,68,1f,78,1f,92,1f,bb,1f,d5,20,06,20,53,20,80,20,86,20,70,20,88,20,89,20,98,20,b5,20,86,20,49,20,18,1f,f5,1f,dc,1f,c0,1f,bb,1f,98,1f,9e,1f,ac,1f,b5,1f,cb,1f,d1,20,22,EOP
10,02,00,00,01,20,47,20,74,20,d7,21,13,21,55,21,73,21,6c,21,22,20,de,20,4f,1f,fc,1f,76,1e,ed,1e,16,1d,97,1d,68,1d,5d,1d,4b,1d,7a,1d,c9,1e,5c,1f,0f,1f,ca,20,7b,21,1a,21,7f,21,75,21,60,21,9b,21,86,21,98,21,b9,21,5a,21,08,20,ea,20,af,20,69,20,40,EOP
10,02,00,00,02,20,43,20,1a,1f,be,1f,b7,1f,6f,1f,48,1f,35,1f,33,1f,21,1f,19,1f,13,1f,1b,1f,47,1f,98,1f,e1,20,10,20,07,20,2f,20,12,20,2f,20,22,1f,f1,1f,ae,1f,b5,1f,ee,1f,9d,1f,8a,1f,ab,1f,f4,20,57,20,96,20,b6,20,e6,21,0b,21,75,21,93,21,41,21,19,EOP
10,02,00,00,03,20,ce,20,5c,1f,e9,1f,6f,1f,02,1e,a5,1e,a9,1e,72,1e,75,1e,89,1e,6a,1e,52,1e,87,1e,b3,1e,c9,1e,f9,1f,19,1f,1a,1f,13,1f,0a,1e,ef,1f,17,1e,f5,1f,0a,1f,32,1f,a7,1f,fb,20,93,20,cf,21,03,21,16,21,35,21,25,21,23,21,3e,21,09,20,e6,20,ed,EOP
10,02,00,00,04,21,30,21,64,21,81,21,4e,21,0c,20,de,20,b1,20,62,20,37,20,2a,1f,f8,1f,9e,1f,3c,1f,08,1f,05,1e,f6,1e,f3,1f,31,1f,7a,1f,89,1f,6c,1f,7e,1f,69,1f,50,1e,c3,1e,87,1e,2b,1d,df,1d,b0,1e,0d,1e,2d,1e,77,1e,ec,1f,bd,20,44,20,d1,21,6b,21,f6,EOP
10,02,00,00,05,22,68,22,7f,22,57,22,19,22,01,21,cb,21,6f,21,0c,20,e1,20,c0,20,93,20,67,20,4c,20,80,20,bb,20,fb,21,19,21,0d,20,d8,20,7e,20,28,1f,f3,1f,94,1f,26,1e,d3,1e,68,1e,3e,1e,33,1e,11,1e,00,1e,16,1e,2e,1e,36,1e,39,1e,65,1e,cb,1e,f0,1f,47,EOP
10,02,00,00,06,1f,85,1f,d1,20,10,20,26,20,36,20,18,20,16,20,1f,1f,ff,1f,d1,1f,b5,1f,df,1f,e0,1f,8f,1f,8d,1f,9d,1f,9c,1f,bd,1f,99,1f,a3,1f,a2,1f,b5,20,09,20,85,20,44,20,64,20,b3,20,db,21,2c,21,2a,21,51,21,2c,21,0f,21,15,20,c3,20,9e,20,46,20,21,EOP
10,02,00,00,07,1f,db,1f,b9,1f,81,1f,54,1f,38,1f,30,1f,3d,1f,71,1f,77,1f,91,1f,c9,20,08,20,31,20,6a,20,69,20,9a,20,6b,20,71,20,8e,20,89,20,63,20,60,20,61,20,26,1f,e6,1f,9d,1f,3d,1f,09,1e,e9,1e,e5,1e,e3,1e,ec,1e,d8,1e,e1,1f,1c,1f,2f,1f,54,1f,67,EOP
10,02,00,00,08,1f,95,1f,b5,1f,d1,20,13,20,6b,20,b9,20,db,20,d5,20,b2,20,a9,20,aa,20,99,20,4e,20,07,1f,f7,1f,b8,1f,c9,1f,ab,1f,70,1f,57,1f,69,1f,74,1f,83,1f,94,1f,63,1f,84,1f,9b,1f,b4,20,12,20,6c,20,54,20,3b,20,1e,20,14,20,65,20,85,20,90,20,ad,EOP
10,02,00,00,09,20,e0,20,c1,20,bd,20,de,20,b7,20,b3,20,8c,20,34,20,0d,1f,ec,1f,a1,1f,9f,1f,46,1f,1c,1e,e6,1f,15,1f,66,1f,a9,1f,e0,1f,e0,20,09,20,35,20,55,20,33,20,24,20,24,20,21,20,11,1f,d8,1f,d5,1f,d9,1f,e0,1f,cc,20,01,20,1f,20,24,20,34,20,22,EOP
10,02,00,00,0a,1f,fd,1f,f3,20,2c,20,28,20,4b,20,3a,20,12,1f,cf,1f,cf,1f,c0,1f,bb,1f,95,1f,69,1f,52,1f,66,1f,8b,1f,a5,1f,b9,1f,ce,1f,f3,20,41,20,67,20,33,20,2c,20,03,1f,df,1f,cc,1f,c9,1f,e2,1f,d9,1f,f4,1f,ec,20,0b,20,3d,20,5f,20,a4,20,b2,20,c7,EOP
10,02,00,00,0b,20,ea,21,04,21,10,21,1c,21,21,21,0b,20,e0,20,b3,20,78,20,40,20,0f,20,06,20,10,1f,b4,1f,9b,1f,37,1e,f5,1e,cc,1e,7a,1e,72,1e,57,1e,75,1e,76,1e,8c,1e,7d,1e,49,1e,a1,1e,c3,1e,c3,1f,02,1f,49,1f,79,1f,a5,20,0e,20,93,20,ae,21,0d,21,1f,EOP
10,02,00,00,0c,21,4e,21,6a,21,ba,22,03,21,df,21,f0,21,c9,21,b6,21,6c,21,24,20,a8,20,45,20,1e,1f,c6,1f,77,1f,13,1e,fa,1e,eb,1e,ce,1e,e2,1f,29,1f,61,1f,aa,1f,f2,20,36,20,70,20,51,20,0f,1f,a6,1f,3e,1e,eb,1e,b2,1e,9a,1e,38,1e,0b,1d,ee,1d,ac,1d,82,EOP
10,02,00,00,0d,1d,b7,1e,3e,1e,e6,1f,f8,21,2a,22,25,22,e6,23,22,23,02,22,be,22,25,21,31,1f,ec,1e,b8,1d,6f,1c,aa,1c,4e,1c,8f,1d,80,1e,8c,1f,b1,20,df,21,db,22,bf,23,79,23,a4,23,bd,23,5c,22,7a,21,7d,20,8c,1f,e0,1f,47,1e,ad,1e,67,1e,5f,1e,96,1e,c7,EOP
10,02,00,00,0e,1f,58,1f,a8,1f,ff,20,49,20,60,20,44,20,0f,1f,b5,1f,9a,1f,4f,1f,07,1e,e3,1e,f4,1f,21,1f,ad,20,0c,20,d7,21,6e,21,ff,22,66,22,7a,22,41,21,d2,21,5f,20,e4,20,57,20,15,1f,98,1f,09,1e,a1,1e,ce,1e,ec,1f,41,1f,ac,20,10,20,76,20,b9,20,c1,EOP
10,02,00,00,0f,20,d7,20,9f,20,78,20,64,20,2f,1f,e1,1f,b9,1f,ac,1f,86,1f,a0,1f,99,1f,9b,1f,ad,1f,ac,1f,c3,1f,c0,1f,94,1f,6f,1f,61,1f,24,1e,d9,1e,8b,1e,68,1e,7d,1e,8d,1e,d4,1e,e9,1f,18,1f,4d,1f,95,20,09,20,87,20,d5,21,26,21,57,21,5a,21,75,21,74,EOP
